date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:00:49	33236/33236	---M--	200	added ('OK')	image/png	etag:%2267c69b39-81d4%22	https://html.awaikenthemes.com/roast/images/pricing-bg-image.png	C:/website/learn/html.awaikenthemes.com/roast/images/pricing-bg-image.png	(from https://html.awaikenthemes.com/roast/css/custom.css)
11:00:49	176201/176201	---M--	200	added ('OK')	image/png	etag:%2267c69b39-2b049%22	https://html.awaikenthemes.com/roast/images/why-chose-us-bg.png	C:/website/learn/html.awaikenthemes.com/roast/images/why-chose-us-bg.png	(from https://html.awaikenthemes.com/roast/css/custom.css)
11:00:49	22539/22539	---M--	200	added ('OK')	image/png	etag:%2267c69b39-580b%22	https://html.awaikenthemes.com/roast/images/offer-bg-image.png	C:/website/learn/html.awaikenthemes.com/roast/images/offer-bg-image.png	(from https://html.awaikenthemes.com/roast/css/custom.css)
11:00:49	197608/197608	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-303e8%22	https://html.awaikenthemes.com/roast/images/hero-bg.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/hero-bg.jpg	(from https://html.awaikenthemes.com/roast/css/custom.css)
11:00:49	15772/15772	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b39-3d9c%22	https://html.awaikenthemes.com/roast/images/about-restaurant-bg-image.svg	C:/website/learn/html.awaikenthemes.com/roast/images/about-restaurant-bg-image.svg	(from https://html.awaikenthemes.com/roast/css/custom.css)
11:00:50	155432/155432	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-25f28%22	https://html.awaikenthemes.com/roast/images/intro-video-bg.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/intro-video-bg.jpg	(from https://html.awaikenthemes.com/roast/css/custom.css)
11:00:50	149975/149975	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-249d7%22	https://html.awaikenthemes.com/roast/images/testimonial-bg.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/testimonial-bg.jpg	(from https://html.awaikenthemes.com/roast/css/custom.css)
11:00:50	160275/160275	---M--	200	added ('OK')	image/png	etag:%2267c69b39-27213%22	https://html.awaikenthemes.com/roast/images/cta-bg-image.png	C:/website/learn/html.awaikenthemes.com/roast/images/cta-bg-image.png	(from https://html.awaikenthemes.com/roast/css/custom.css)
11:00:51	146435/146435	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-23c03%22	https://html.awaikenthemes.com/roast/images/page-header-bg.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/page-header-bg.jpg	(from https://html.awaikenthemes.com/roast/css/custom.css)
11:00:51	1116/1116	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b39-45c%22	https://html.awaikenthemes.com/roast/images/icon-blockquote.svg	C:/website/learn/html.awaikenthemes.com/roast/images/icon-blockquote.svg	(from https://html.awaikenthemes.com/roast/css/custom.css)
11:00:51	223244/223244	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-3680c%22	https://html.awaikenthemes.com/roast/images/footer-bg-image.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/footer-bg-image.jpg	(from https://html.awaikenthemes.com/roast/css/custom.css)
11:00:51	1717/1717	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b39-6b5%22	https://html.awaikenthemes.com/roast/images/icon-our-mission.svg	C:/website/learn/html.awaikenthemes.com/roast/images/icon-our-mission.svg	(from https://html.awaikenthemes.com/roast/about.html)
11:00:51	1437/1437	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b39-59d%22	https://html.awaikenthemes.com/roast/images/icon-our-vision.svg	C:/website/learn/html.awaikenthemes.com/roast/images/icon-our-vision.svg	(from https://html.awaikenthemes.com/roast/about.html)
11:00:51	1260/1260	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b39-4ec%22	https://html.awaikenthemes.com/roast/images/icon-our-value.svg	C:/website/learn/html.awaikenthemes.com/roast/images/icon-our-value.svg	(from https://html.awaikenthemes.com/roast/about.html)
11:00:51	49093/49093	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-bfc5%22	https://html.awaikenthemes.com/roast/images/our-approach-image.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/our-approach-image.jpg	(from https://html.awaikenthemes.com/roast/about.html)
11:00:52	130959/130959	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-1ff8f%22	https://html.awaikenthemes.com/roast/images/team-1.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/team-1.jpg	(from https://html.awaikenthemes.com/roast/about.html)
11:00:52	116990/116990	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-1c8fe%22	https://html.awaikenthemes.com/roast/images/team-2.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/team-2.jpg	(from https://html.awaikenthemes.com/roast/about.html)
11:00:52	83341/83341	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-1458d%22	https://html.awaikenthemes.com/roast/images/our-story-image.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/our-story-image.jpg	(from https://html.awaikenthemes.com/roast/about.html)
11:00:52	14011/14011	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b39-36bb%22	https://html.awaikenthemes.com/roast/images/icon-story-1.svg	C:/website/learn/html.awaikenthemes.com/roast/images/icon-story-1.svg	(from https://html.awaikenthemes.com/roast/about.html)
11:00:52	123289/123289	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-1e199%22	https://html.awaikenthemes.com/roast/images/team-3.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/team-3.jpg	(from https://html.awaikenthemes.com/roast/about.html)
11:00:53	11955/11955	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b39-2eb3%22	https://html.awaikenthemes.com/roast/images/icon-story-2.svg	C:/website/learn/html.awaikenthemes.com/roast/images/icon-story-2.svg	(from https://html.awaikenthemes.com/roast/about.html)
11:00:53	17368/17368	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b39-43d8%22	https://html.awaikenthemes.com/roast/images/icon-story-3.svg	C:/website/learn/html.awaikenthemes.com/roast/images/icon-story-3.svg	(from https://html.awaikenthemes.com/roast/about.html)
11:00:54	26460/26460	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-675c%22	https://html.awaikenthemes.com/roast/images/faq-image.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/faq-image.jpg	(from https://html.awaikenthemes.com/roast/about.html)
11:00:54	11653/11653	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b39-2d85%22	https://html.awaikenthemes.com/roast/images/icon-service-1.svg	C:/website/learn/html.awaikenthemes.com/roast/images/icon-service-1.svg	(from https://html.awaikenthemes.com/roast/services.html)
11:00:54	14389/14389	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b39-3835%22	https://html.awaikenthemes.com/roast/images/icon-service-2.svg	C:/website/learn/html.awaikenthemes.com/roast/images/icon-service-2.svg	(from https://html.awaikenthemes.com/roast/services.html)
11:00:54	19210/19210	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b39-4b0a%22	https://html.awaikenthemes.com/roast/images/icon-service-3.svg	C:/website/learn/html.awaikenthemes.com/roast/images/icon-service-3.svg	(from https://html.awaikenthemes.com/roast/services.html)
11:00:55	17794/17794	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b39-4582%22	https://html.awaikenthemes.com/roast/images/icon-service-4.svg	C:/website/learn/html.awaikenthemes.com/roast/images/icon-service-4.svg	(from https://html.awaikenthemes.com/roast/services.html)
11:00:55	18454/18454	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b39-4816%22	https://html.awaikenthemes.com/roast/images/icon-service-5.svg	C:/website/learn/html.awaikenthemes.com/roast/images/icon-service-5.svg	(from https://html.awaikenthemes.com/roast/services.html)
11:00:55	19987/19987	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b39-4e13%22	https://html.awaikenthemes.com/roast/images/icon-service-6.svg	C:/website/learn/html.awaikenthemes.com/roast/images/icon-service-6.svg	(from https://html.awaikenthemes.com/roast/services.html)
11:00:56	19912/19912	---M--	200	added ('OK')	image/png	etag:%2267c69b39-4dc8%22	https://html.awaikenthemes.com/roast/images/original-coffee-img-1.png	C:/website/learn/html.awaikenthemes.com/roast/images/original-coffee-img-1.png	(from https://html.awaikenthemes.com/roast/menu.html)
11:00:56	19984/19984	---M--	200	added ('OK')	image/png	etag:%2267c69b39-4e10%22	https://html.awaikenthemes.com/roast/images/original-coffee-img-2.png	C:/website/learn/html.awaikenthemes.com/roast/images/original-coffee-img-2.png	(from https://html.awaikenthemes.com/roast/menu.html)
11:00:56	22589/22589	---M--	200	added ('OK')	image/png	etag:%2267c69b39-583d%22	https://html.awaikenthemes.com/roast/images/original-coffee-img-3.png	C:/website/learn/html.awaikenthemes.com/roast/images/original-coffee-img-3.png	(from https://html.awaikenthemes.com/roast/menu.html)
11:00:56	172771/172771	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-2a2e3%22	https://html.awaikenthemes.com/roast/images/menu-image-1.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/menu-image-1.jpg	(from https://html.awaikenthemes.com/roast/menu.html)
11:00:56	20153/20153	---M--	200	added ('OK')	image/png	etag:%2267c69b39-4eb9%22	https://html.awaikenthemes.com/roast/images/original-coffee-img-4.png	C:/website/learn/html.awaikenthemes.com/roast/images/original-coffee-img-4.png	(from https://html.awaikenthemes.com/roast/menu.html)
11:00:56	19426/19426	---M--	200	added ('OK')	image/png	etag:%2267c69b39-4be2%22	https://html.awaikenthemes.com/roast/images/original-coffee-img-5.png	C:/website/learn/html.awaikenthemes.com/roast/images/original-coffee-img-5.png	(from https://html.awaikenthemes.com/roast/menu.html)
11:00:57	23711/23711	---M--	200	added ('OK')	image/png	etag:%2267c69b39-5c9f%22	https://html.awaikenthemes.com/roast/images/original-coffee-img-6.png	C:/website/learn/html.awaikenthemes.com/roast/images/original-coffee-img-6.png	(from https://html.awaikenthemes.com/roast/menu.html)
11:00:57	17414/17414	---M--	200	added ('OK')	image/png	etag:%2267c69b39-4406%22	https://html.awaikenthemes.com/roast/images/original-coffee-img-7.png	C:/website/learn/html.awaikenthemes.com/roast/images/original-coffee-img-7.png	(from https://html.awaikenthemes.com/roast/menu.html)
11:00:57	18934/18934	---M--	200	added ('OK')	image/png	etag:%2267c69b39-49f6%22	https://html.awaikenthemes.com/roast/images/original-coffee-img-8.png	C:/website/learn/html.awaikenthemes.com/roast/images/original-coffee-img-8.png	(from https://html.awaikenthemes.com/roast/menu.html)
11:00:58	16118/16118	---M--	200	added ('OK')	image/png	etag:%2267c69b39-3ef6%22	https://html.awaikenthemes.com/roast/images/tea-bread-image-1.png	C:/website/learn/html.awaikenthemes.com/roast/images/tea-bread-image-1.png	(from https://html.awaikenthemes.com/roast/menu.html)
11:00:58	19874/19874	---M--	200	added ('OK')	image/png	etag:%2267c69b39-4da2%22	https://html.awaikenthemes.com/roast/images/tea-bread-image-2.png	C:/website/learn/html.awaikenthemes.com/roast/images/tea-bread-image-2.png	(from https://html.awaikenthemes.com/roast/menu.html)
11:00:58	179951/179951	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-2beef%22	https://html.awaikenthemes.com/roast/images/menu-image-2.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/menu-image-2.jpg	(from https://html.awaikenthemes.com/roast/menu.html)
11:00:58	15894/15894	---M--	200	added ('OK')	image/png	etag:%2267c69b39-3e16%22	https://html.awaikenthemes.com/roast/images/tea-bread-image-3.png	C:/website/learn/html.awaikenthemes.com/roast/images/tea-bread-image-3.png	(from https://html.awaikenthemes.com/roast/menu.html)
11:00:59	19167/19167	---M--	200	added ('OK')	image/png	etag:%2267c69b39-4adf%22	https://html.awaikenthemes.com/roast/images/tea-bread-image-4.png	C:/website/learn/html.awaikenthemes.com/roast/images/tea-bread-image-4.png	(from https://html.awaikenthemes.com/roast/menu.html)
11:00:59	20784/20784	---M--	200	added ('OK')	image/png	etag:%2267c69b39-5130%22	https://html.awaikenthemes.com/roast/images/tea-bread-image-5.png	C:/website/learn/html.awaikenthemes.com/roast/images/tea-bread-image-5.png	(from https://html.awaikenthemes.com/roast/menu.html)
11:01:00	22388/22388	---M--	200	added ('OK')	image/png	etag:%2267c69b39-5774%22	https://html.awaikenthemes.com/roast/images/tea-bread-image-6.png	C:/website/learn/html.awaikenthemes.com/roast/images/tea-bread-image-6.png	(from https://html.awaikenthemes.com/roast/menu.html)
11:01:00	24792/24792	---M--	200	added ('OK')	image/png	etag:%2267c69b39-60d8%22	https://html.awaikenthemes.com/roast/images/tea-bread-image-7.png	C:/website/learn/html.awaikenthemes.com/roast/images/tea-bread-image-7.png	(from https://html.awaikenthemes.com/roast/menu.html)
11:01:00	21966/21966	---M--	200	added ('OK')	image/png	etag:%2267c69b39-55ce%22	https://html.awaikenthemes.com/roast/images/tea-bread-image-8.png	C:/website/learn/html.awaikenthemes.com/roast/images/tea-bread-image-8.png	(from https://html.awaikenthemes.com/roast/menu.html)
11:01:00	21964/21964	---M--	200	added ('OK')	image/png	etag:%2267c69b39-55cc%22	https://html.awaikenthemes.com/roast/images/dessert-image-3.png	C:/website/learn/html.awaikenthemes.com/roast/images/dessert-image-3.png	(from https://html.awaikenthemes.com/roast/menu.html)
11:01:00	21510/21510	---M--	200	added ('OK')	image/png	etag:%2267c69b39-5406%22	https://html.awaikenthemes.com/roast/images/dessert-image-2.png	C:/website/learn/html.awaikenthemes.com/roast/images/dessert-image-2.png	(from https://html.awaikenthemes.com/roast/menu.html)
11:01:01	169198/169198	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-294ee%22	https://html.awaikenthemes.com/roast/images/menu-image-3.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/menu-image-3.jpg	(from https://html.awaikenthemes.com/roast/menu.html)
11:01:01	16298/16298	---M--	200	added ('OK')	image/png	etag:%2267c69b39-3faa%22	https://html.awaikenthemes.com/roast/images/dessert-image-4.png	C:/website/learn/html.awaikenthemes.com/roast/images/dessert-image-4.png	(from https://html.awaikenthemes.com/roast/menu.html)
11:01:02	23440/23440	---M--	200	added ('OK')	image/png	etag:%2267c69b39-5b90%22	https://html.awaikenthemes.com/roast/images/dessert-image-5.png	C:/website/learn/html.awaikenthemes.com/roast/images/dessert-image-5.png	(from https://html.awaikenthemes.com/roast/menu.html)
11:01:02	19173/19173	---M--	200	added ('OK')	image/png	etag:%2267c69b39-4ae5%22	https://html.awaikenthemes.com/roast/images/dessert-image-6.png	C:/website/learn/html.awaikenthemes.com/roast/images/dessert-image-6.png	(from https://html.awaikenthemes.com/roast/menu.html)
11:01:02	16776/16776	---M--	200	added ('OK')	image/png	etag:%2267c69b39-4188%22	https://html.awaikenthemes.com/roast/images/dessert-image-7.png	C:/website/learn/html.awaikenthemes.com/roast/images/dessert-image-7.png	(from https://html.awaikenthemes.com/roast/menu.html)
11:01:02	25814/25814	---M--	200	added ('OK')	image/png	etag:%2267c69b39-64d6%22	https://html.awaikenthemes.com/roast/images/dessert-image-8.png	C:/website/learn/html.awaikenthemes.com/roast/images/dessert-image-8.png	(from https://html.awaikenthemes.com/roast/menu.html)
11:01:02	7676/7676	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-1dfc%22	https://html.awaikenthemes.com/roast/images/satisfy-client-img-1.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/satisfy-client-img-1.jpg	(from https://html.awaikenthemes.com/roast/service-single.html)
11:01:02	7435/7435	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-1d0b%22	https://html.awaikenthemes.com/roast/images/satisfy-client-img-2.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/satisfy-client-img-2.jpg	(from https://html.awaikenthemes.com/roast/service-single.html)
11:01:03	7256/7256	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-1c58%22	https://html.awaikenthemes.com/roast/images/satisfy-client-img-3.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/satisfy-client-img-3.jpg	(from https://html.awaikenthemes.com/roast/service-single.html)
11:01:03	7760/7760	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-1e50%22	https://html.awaikenthemes.com/roast/images/satisfy-client-img-4.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/satisfy-client-img-4.jpg	(from https://html.awaikenthemes.com/roast/service-single.html)
11:01:03	2929/2929	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b39-b71%22	https://html.awaikenthemes.com/roast/images/icon-phone.svg	C:/website/learn/html.awaikenthemes.com/roast/images/icon-phone.svg	(from https://html.awaikenthemes.com/roast/service-single.html)
11:01:04	8547/8547	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b39-2163%22	https://html.awaikenthemes.com/roast/images/service-entry-box-1.svg	C:/website/learn/html.awaikenthemes.com/roast/images/service-entry-box-1.svg	(from https://html.awaikenthemes.com/roast/service-single.html)
11:01:04	26823/26823	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b39-68c7%22	https://html.awaikenthemes.com/roast/images/service-entry-box-2.svg	C:/website/learn/html.awaikenthemes.com/roast/images/service-entry-box-2.svg	(from https://html.awaikenthemes.com/roast/service-single.html)
11:01:04	212071/212071	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-33c67%22	https://html.awaikenthemes.com/roast/images/service-single-img.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/service-single-img.jpg	(from https://html.awaikenthemes.com/roast/service-single.html)
11:01:05	173958/173958	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-2a786%22	https://html.awaikenthemes.com/roast/images/post-1.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/post-1.jpg	(from https://html.awaikenthemes.com/roast/blog.html)
11:01:05	164860/164860	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-283fc%22	https://html.awaikenthemes.com/roast/images/post-4.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/post-4.jpg	(from https://html.awaikenthemes.com/roast/blog.html)
11:01:06	183885/183885	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-2ce4d%22	https://html.awaikenthemes.com/roast/images/post-3.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/post-3.jpg	(from https://html.awaikenthemes.com/roast/blog.html)
11:01:06	186206/186206	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-2d75e%22	https://html.awaikenthemes.com/roast/images/post-2.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/post-2.jpg	(from https://html.awaikenthemes.com/roast/blog.html)
11:01:06	159714/159714	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-26fe2%22	https://html.awaikenthemes.com/roast/images/post-6.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/post-6.jpg	(from https://html.awaikenthemes.com/roast/blog.html)
11:01:07	201468/201468	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-312fc%22	https://html.awaikenthemes.com/roast/images/post-5.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/post-5.jpg	(from https://html.awaikenthemes.com/roast/blog.html)
11:01:09	171769/171769	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-29ef9%22	https://html.awaikenthemes.com/roast/images/project-1.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/project-1.jpg	(from https://html.awaikenthemes.com/roast/projects.html)
11:01:10	186767/186767	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-2d98f%22	https://html.awaikenthemes.com/roast/images/project-3.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/project-3.jpg	(from https://html.awaikenthemes.com/roast/projects.html)
11:01:10	209348/209348	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-331c4%22	https://html.awaikenthemes.com/roast/images/project-2.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/project-2.jpg	(from https://html.awaikenthemes.com/roast/projects.html)
11:01:11	183027/183027	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-2caf3%22	https://html.awaikenthemes.com/roast/images/project-5.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/project-5.jpg	(from https://html.awaikenthemes.com/roast/projects.html)
11:01:11	210762/210762	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-3374a%22	https://html.awaikenthemes.com/roast/images/project-4.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/project-4.jpg	(from https://html.awaikenthemes.com/roast/projects.html)
11:01:11	185928/185928	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-2d648%22	https://html.awaikenthemes.com/roast/images/project-6.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/project-6.jpg	(from https://html.awaikenthemes.com/roast/projects.html)
11:01:11	212793/212793	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-33f39%22	https://html.awaikenthemes.com/roast/images/project-7.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/project-7.jpg	(from https://html.awaikenthemes.com/roast/projects.html)
11:01:11	7639/7639	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b39-1dd7%22	https://html.awaikenthemes.com/roast/images/icon-project-detail-1.svg	C:/website/learn/html.awaikenthemes.com/roast/images/icon-project-detail-1.svg	(from https://html.awaikenthemes.com/roast/project-single.html)
11:01:11	221445/221445	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-36105%22	https://html.awaikenthemes.com/roast/images/project-8.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/project-8.jpg	(from https://html.awaikenthemes.com/roast/projects.html)
11:01:11	183160/183160	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-2cb78%22	https://html.awaikenthemes.com/roast/images/project-9.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/project-9.jpg	(from https://html.awaikenthemes.com/roast/projects.html)
11:01:12	23946/23946	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b39-5d8a%22	https://html.awaikenthemes.com/roast/images/icon-project-detail-2.svg	C:/website/learn/html.awaikenthemes.com/roast/images/icon-project-detail-2.svg	(from https://html.awaikenthemes.com/roast/project-single.html)
11:01:12	28895/28895	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b39-70df%22	https://html.awaikenthemes.com/roast/images/icon-project-detail-3.svg	C:/website/learn/html.awaikenthemes.com/roast/images/icon-project-detail-3.svg	(from https://html.awaikenthemes.com/roast/project-single.html)
11:01:12	33486/33486	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b39-82ce%22	https://html.awaikenthemes.com/roast/images/icon-project-detail-4.svg	C:/website/learn/html.awaikenthemes.com/roast/images/icon-project-detail-4.svg	(from https://html.awaikenthemes.com/roast/project-single.html)
11:01:12	26882/26882	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b39-6902%22	https://html.awaikenthemes.com/roast/images/icon-project-detail-5.svg	C:/website/learn/html.awaikenthemes.com/roast/images/icon-project-detail-5.svg	(from https://html.awaikenthemes.com/roast/project-single.html)
11:01:13	127126/127126	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-1f096%22	https://html.awaikenthemes.com/roast/images/team-4.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/team-4.jpg	(from https://html.awaikenthemes.com/roast/team.html)
11:01:13	133015/133015	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-20797%22	https://html.awaikenthemes.com/roast/images/team-5.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/team-5.jpg	(from https://html.awaikenthemes.com/roast/team.html)
11:01:13	2292/2292	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b39-8f4%22	https://html.awaikenthemes.com/roast/images/icon-member-content-1.svg	C:/website/learn/html.awaikenthemes.com/roast/images/icon-member-content-1.svg	(from https://html.awaikenthemes.com/roast/team-single.html)
11:01:14	2774/2774	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b39-ad6%22	https://html.awaikenthemes.com/roast/images/icon-member-content-2.svg	C:/website/learn/html.awaikenthemes.com/roast/images/icon-member-content-2.svg	(from https://html.awaikenthemes.com/roast/team-single.html)
11:01:14	659/659	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b39-293%22	https://html.awaikenthemes.com/roast/images/icon-mail-accent.svg	C:/website/learn/html.awaikenthemes.com/roast/images/icon-mail-accent.svg	(from https://html.awaikenthemes.com/roast/team-single.html)
11:01:14	130481/130481	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-1fdb1%22	https://html.awaikenthemes.com/roast/images/team-6.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/team-6.jpg	(from https://html.awaikenthemes.com/roast/team.html)
11:01:15	170739/170739	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-29af3%22	https://html.awaikenthemes.com/roast/images/gallery-1.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/gallery-1.jpg	(from https://html.awaikenthemes.com/roast/image-gallery.html)
11:01:15	139621/139621	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-22165%22	https://html.awaikenthemes.com/roast/images/gallery-2.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/gallery-2.jpg	(from https://html.awaikenthemes.com/roast/image-gallery.html)
11:01:16	147116/147116	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-23eac%22	https://html.awaikenthemes.com/roast/images/gallery-3.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/gallery-3.jpg	(from https://html.awaikenthemes.com/roast/image-gallery.html)
11:01:16	148072/148072	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-24268%22	https://html.awaikenthemes.com/roast/images/gallery-4.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/gallery-4.jpg	(from https://html.awaikenthemes.com/roast/image-gallery.html)
11:01:16	137724/137724	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-219fc%22	https://html.awaikenthemes.com/roast/images/gallery-6.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/gallery-6.jpg	(from https://html.awaikenthemes.com/roast/image-gallery.html)
11:01:16	155523/155523	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-25f83%22	https://html.awaikenthemes.com/roast/images/gallery-5.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/gallery-5.jpg	(from https://html.awaikenthemes.com/roast/image-gallery.html)
11:01:17	163916/163916	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-2804c%22	https://html.awaikenthemes.com/roast/images/gallery-7.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/gallery-7.jpg	(from https://html.awaikenthemes.com/roast/image-gallery.html)
11:01:17	162800/162800	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-27bf0%22	https://html.awaikenthemes.com/roast/images/gallery-8.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/gallery-8.jpg	(from https://html.awaikenthemes.com/roast/image-gallery.html)
11:01:17	172974/172974	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-2a3ae%22	https://html.awaikenthemes.com/roast/images/gallery-9.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/gallery-9.jpg	(from https://html.awaikenthemes.com/roast/image-gallery.html)
11:01:17	126775/126775	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b39-1ef37%22	https://html.awaikenthemes.com/roast/images/video-gallery-img-1.jpg	C:/website/learn/html.awaikenthemes.com/roast/images/video-gallery-img-1.jpg	(from https://html.awaikenthemes.com/roast/video-gallery.html)
